#Steps Energy
56200 -8529.6
56300 -8529.6
56400 -8524
56500 -8529.6
56600 -8529.6
56700 -8535.2
56800 -8535.2
56900 -8535.2
57000 -8535.2
57100 -8535.2
57200 -8535.2
57300 -8540.8
57400 -8540.8
57500 -8540.8
57600 -8535.2
57700 -8535.2
57800 -8535.2
57900 -8535.2
58000 -8529.6
58100 -8537.6
58200 -8532
58300 -8532
58400 -8543.2
58500 -8543.2
58600 -8543.2
58700 -8543.2
58800 -8543.2
58900 -8543.2
59000 -8543.2
59100 -8543.2
59200 -8543.2
59300 -8543.2
59400 -8543.2
59500 -8537.6
59600 -8543.2
59700 -8543.2
59800 -8543.2
59900 -8543.2
60000 -8543.2
60100 -8543.2
60200 -8543.2
60300 -8543.2
60400 -8543.2
60500 -8543.2
60600 -8543.2
60700 -8537.6
60800 -8537.6
60900 -8537.6
61000 -8537.6
61100 -8537.6
61200 -8537.6
61300 -8537.6
61400 -8532
61500 -8532
61600 -8532
61700 -8532
61800 -8532
61900 -8532
62000 -8532
62100 -8532
62200 -8537.6
62300 -8537.6
62400 -8537.6
62500 -8537.6
62600 -8532
62700 -8526.4
62800 -8526.4
62900 -8526.4
63000 -8526.4
63100 -8532
63200 -8532
63300 -8532
63400 -8526.4
63500 -8526.4
63600 -8520.8
63700 -8520.8
63800 -8520.8
63900 -8518.4
64000 -8524
64100 -8524
64200 -8524
64300 -8524
64400 -8524
64500 -8518.4
64600 -8518.4
64700 -8524
64800 -8524
64900 -8524
65000 -8518.4
65100 -8532
65200 -8526.4
65300 -8526.4
65400 -8526.4
65500 -8526.4
65600 -8526.4
65700 -8526.4
65800 -8526.4
65900 -8526.4
66000 -8526.4
66100 -8526.4
66200 -8526.4
66300 -8526.4
66400 -8526.4
66500 -8532
66600 -8532
66700 -8532
66800 -8532
66900 -8532
67000 -8540
67100 -8545.6
67200 -8545.6
67300 -8545.6
67400 -8540
67500 -8540
67600 -8540
67700 -8545.6
67800 -8545.6
67900 -8540
68000 -8545.6
68100 -8545.6
68200 -8545.6
