#Steps Energy
0 31.2
100 -96
200 -458.4
300 -703.2
400 -894.4
500 -965.6
600 -1022.4
700 -1183.2
800 -1217.6
900 -1258.4
1000 -1273.6
1100 -1176.8
1200 -1249.6
1300 -1425.6
1400 -1438.4
1500 -1497.6
1600 -1587.2
1700 -1613.6
1800 -1583.2
1900 -1640
2000 -1754.4
2100 -1739.2
2200 -1893.6
2300 -1936.8
2400 -2008
2500 -2053.6
2600 -2078.4
2700 -2188
2800 -2104.8
2900 -2158.4
3000 -2240
3100 -2346.4
3200 -2324.8
3300 -2278.4
3400 -2178.4
3500 -2258.4
3600 -2308.8
3700 -2324.8
3800 -2357.6
3900 -2400.8
4000 -2495.2
4100 -2608.8
4200 -2685.6
4300 -2708.8
4400 -2710.4
4500 -2691.2
4600 -2721.6
4700 -2897.6
4800 -2960
4900 -2966.4
5000 -3008
5100 -2991.2
5200 -2939.2
5300 -2912.8
5400 -2848.8
5500 -2885.6
5600 -2926.4
5700 -3008.8
5800 -2948.8
5900 -2954.4
6000 -3065.6
6100 -3079.2
6200 -3075.2
6300 -3047.2
6400 -3021.6
6500 -3059.2
6600 -3107.2
6700 -3060
6800 -3016
6900 -3089.6
7000 -3148.8
7100 -3014.4
7200 -2957.6
7300 -2938.4
7400 -3002.4
7500 -2917.6
7600 -2894.4
7700 -2954.4
7800 -2904.8
7900 -2875.2
8000 -2797.6
8100 -2736
8200 -2752.8
8300 -2800.8
8400 -2818.4
8500 -2796
8600 -2752.8
8700 -2808
8800 -2840
8900 -2870.4
9000 -2884
9100 -2868
9200 -2857.6
9300 -2945.6
9400 -2946.4
9500 -3060.8
9600 -3082.4
9700 -3008
9800 -2980.8
9900 -2960
10000 -2914.4
10100 -2886.4
10200 -2838.4
10300 -2830.4
10400 -2810.4
10500 -2819.2
10600 -2804
10700 -2834.4
10800 -2861.6
10900 -2885.6
11000 -2997.6
11100 -2997.6
11200 -2932.8
11300 -2957.6
11400 -3074.4
11500 -3080.8
11600 -3052
11700 -3021.6
11800 -2976
11900 -2989.6
12000 -2896.8
12100 -2805.6
12200 -2804
12300 -2793.6
12400 -2801.6
12500 -2769.6
12600 -2812
12700 -2844.8
12800 -2884.8
12900 -2901.6
13000 -2997.6
13100 -3050.4
13200 -3008.8
