#Steps Energy
0 -128.8
100 -472.8
200 -731.2
300 -1026.4
400 -1257.6
500 -1504
600 -1793.6
700 -1946.4
800 -2205.6
900 -2439.2
1000 -2566.4
1100 -2660
1200 -2808.8
1300 -3005.6
1400 -3088
1500 -3152.8
1600 -3284.8
1700 -3448
1800 -3521.6
1900 -3631.2
2000 -3714.4
2100 -3776.8
2200 -3872.8
2300 -3906.4
2400 -3984.8
2500 -4092
2600 -4200.8
2700 -4263.2
2800 -4381.6
2900 -4438.4
3000 -4534.4
3100 -4569.6
3200 -4610.4
3300 -4670.4
3400 -4790.4
3500 -4834.4
3600 -4898.4
3700 -4972.8
3800 -5056.8
3900 -5106.4
4000 -5165.6
4100 -5202.4
4200 -5189.6
4300 -5240
4400 -5278.4
4500 -5327.2
4600 -5346.4
4700 -5452
4800 -5520.8
4900 -5556
5000 -5594.4
5100 -5674.4
5200 -5717.6
5300 -5746.4
5400 -5796.8
5500 -5844
5600 -5919.2
5700 -5939.2
5800 -5973.6
5900 -6009.6
6000 -6048
6100 -6085.6
6200 -6104.8
6300 -6150.4
6400 -6168.8
6500 -6206.4
6600 -6239.2
6700 -6247.2
6800 -6267.2
6900 -6280.8
7000 -6304.8
7100 -6316
7200 -6337.6
7300 -6335.2
7400 -6370.4
7500 -6386.4
7600 -6408.8
7700 -6413.6
7800 -6456.8
7900 -6462.4
8000 -6472.8
8100 -6468
8200 -6488.8
8300 -6536.8
8400 -6542.4
8500 -6552.8
8600 -6571.2
8700 -6584.8
8800 -6593.6
8900 -6593.6
9000 -6598.4
9100 -6594.4
9200 -6594.4
9300 -6594.4
9400 -6602.4
9500 -6604.8
9600 -6608
9700 -6637.6
9800 -6635.2
9900 -6637.6
10000 -6664.8
10100 -6672.8
10200 -6704.8
10300 -6712.8
10400 -6734.4
10500 -6745.6
10600 -6772.8
10700 -6773.6
10800 -6784.8
10900 -6798.4
11000 -6800.8
11100 -6808.8
11200 -6803.2
11300 -6808
11400 -6808
11500 -6808.8
11600 -6808.8
11700 -6819.2
11800 -6838.4
11900 -6840.8
12000 -6840.8
12100 -6868
12200 -6889.6
12300 -6889.6
12400 -6897.6
12500 -6908
12600 -6908
12700 -6916
12800 -6916
12900 -6929.6
13000 -6924
13100 -6929.6
13200 -6935.2
13300 -6937.6
13400 -6937.6
13500 -6937.6
13600 -6948
13700 -6948
13800 -6940.8
13900 -6949.6
14000 -6949.6
14100 -6957.6
14200 -6971.2
14300 -6968
14400 -6965.6
14500 -6989.6
14600 -7003.2
14700 -7005.6
14800 -7003.2
14900 -7013.6
15000 -7040
15100 -7042.4
15200 -7048
15300 -7050.4
15400 -7061.6
15500 -7069.6
15600 -7090.4
15700 -7088
15800 -7098.4
15900 -7098.4
16000 -7101.6
16100 -7098.4
16200 -7100.8
16300 -7100.8
16400 -7100.8
16500 -7104
16600 -7101.6
16700 -7091.2
16800 -7091.2
16900 -7102.4
17000 -7119.2
17100 -7129.6
17200 -7132
17300 -7129.6
17400 -7159.2
17500 -7156.8
17600 -7156.8
17700 -7164.8
17800 -7169.6
17900 -7182.4
18000 -7182.4
18100 -7193.6
18200 -7207.2
18300 -7217.6
18400 -7217.6
18500 -7220.8
18600 -7220.8
18700 -7224
18800 -7232
18900 -7240
19000 -7248
19100 -7240
19200 -7240
19300 -7245.6
19400 -7248
19500 -7252.8
19600 -7258.4
19700 -7264
19800 -7261.6
19900 -7259.2
20000 -7262.4
20100 -7276
20200 -7276
20300 -7276
20400 -7276
20500 -7278.4
20600 -7278.4
20700 -7278.4
20800 -7284
20900 -7302.4
21000 -7318.4
21100 -7336.8
21200 -7344
21300 -7338.4
21400 -7330.4
21500 -7324.8
21600 -7324.8
21700 -7348.8
21800 -7370.4
21900 -7368
22000 -7371.2
22100 -7379.2
