#Steps Energy
12900 -3707.2
13000 -3644
13100 -3664
13200 -3753.6
13300 -3793.6
13400 -3853.6
13500 -3899.2
13600 -3894.4
13700 -3830.4
13800 -3833.6
13900 -3774.4
14000 -3886.4
14100 -3856
14200 -3725.6
14300 -3808
14400 -3668
14500 -3742.4
14600 -3767.2
14700 -3864
14800 -3881.6
14900 -3800
15000 -3688
15100 -3711.2
15200 -3732.8
15300 -3682.4
15400 -3728.8
15500 -3732.8
15600 -3744
15700 -3772.8
15800 -3672
15900 -3676
16000 -3620.8
16100 -3616.8
16200 -3600
16300 -3617.6
16400 -3589.6
16500 -3587.2
16600 -3590.4
16700 -3630.4
16800 -3648
16900 -3622.4
17000 -3630.4
17100 -3556.8
17200 -3544
17300 -3460
17400 -3456
17500 -3450.4
17600 -3486.4
17700 -3440
17800 -3544.8
17900 -3469.6
18000 -3450.4
18100 -3440.8
18200 -3405.6
18300 -3478.4
18400 -3392.8
18500 -3324
18600 -3305.6
18700 -3248
18800 -3290.4
18900 -3249.6
19000 -3352.8
19100 -3420
19200 -3436
19300 -3508
19400 -3523.2
19500 -3510.4
19600 -3417.6
19700 -3412.8
19800 -3340.8
19900 -3332
20000 -3324
20100 -3377.6
20200 -3352
20300 -3334.4
20400 -3283.2
20500 -3292.8
20600 -3325.6
20700 -3282.4
20800 -3339.2
20900 -3339.2
21000 -3343.2
21100 -3378.4
21200 -3436
21300 -3395.2
21400 -3462.4
21500 -3391.2
21600 -3433.6
21700 -3436.8
21800 -3433.6
21900 -3489.6
22000 -3598.4
22100 -3571.2
22200 -3576
22300 -3660
22400 -3638.4
22500 -3669.6
22600 -3763.2
22700 -3840.8
22800 -3829.6
22900 -3800
23000 -3838.4
23100 -3831.2
23200 -3735.2
23300 -3744.8
23400 -3815.2
23500 -3760.8
23600 -3752.8
23700 -3717.6
23800 -3768.8
23900 -3756
24000 -3820.8
24100 -3807.2
24200 -3778.4
24300 -3811.2
24400 -3783.2
24500 -3722.4
24600 -3682.4
24700 -3654.4
24800 -3672.8
24900 -3698.4
25000 -3750.4
25100 -3704.8
25200 -3704
25300 -3756.8
25400 -3636.8
25500 -3684.8
25600 -3660
25700 -3699.2
25800 -3691.2
25900 -3732
26000 -3724
26100 -3676
26200 -3640.8
26300 -3541.6
26400 -3499.2
26500 -3550.4
26600 -3560
26700 -3607.2
26800 -3633.6
26900 -3644
27000 -3629.6
27100 -3688
27200 -3590.4
27300 -3532.8
27400 -3459.2
27500 -3468.8
27600 -3508
27700 -3499.2
27800 -3591.2
27900 -3616.8
28000 -3611.2
28100 -3587.2
28200 -3721.6
28300 -3740.8
28400 -3755.2
28500 -3734.4
28600 -3745.6
28700 -3676
28800 -3736.8
28900 -3716
29000 -3740.8
29100 -3698.4
29200 -3580
29300 -3527.2
29400 -3567.2
29500 -3686.4
29600 -3688.8
29700 -3614.4
29800 -3560.8
29900 -3616.8
30000 -3616.8
30100 -3531.2
30200 -3481.6
30300 -3419.2
30400 -3491.2
30500 -3556.8
30600 -3574.4
30700 -3636.8
30800 -3678.4
30900 -3621.6
31000 -3594.4
31100 -3674.4
31200 -3542.4
31300 -3488
31400 -3500.8
31500 -3472
31600 -3456.8
31700 -3382.4
31800 -3420
31900 -3404.8
32000 -3316.8
32100 -3270.4
32200 -3288
32300 -3372.8
32400 -3481.6
32500 -3513.6
32600 -3502.4
32700 -3547.2
32800 -3520
32900 -3604
33000 -3563.2
33100 -3520.8
33200 -3494.4
33300 -3496
33400 -3493.6
33500 -3440
33600 -3381.6
33700 -3362.4
33800 -3338.4
33900 -3368
34000 -3327.2
34100 -3286.4
34200 -3319.2
34300 -3371.2
34400 -3400.8
34500 -3358.4
34600 -3392.8
34700 -3328.8
34800 -3344
34900 -3364
35000 -3460.8
35100 -3395.2
35200 -3398.4
35300 -3326.4
35400 -3264.8
35500 -3251.2
35600 -3272.8
35700 -3324
35800 -3292
35900 -3360.8
36000 -3376.8
36100 -3402.4
36200 -3379.2
36300 -3332
36400 -3297.6
36500 -3287.2
36600 -3300
36700 -3280
36800 -3266.4
36900 -3264
37000 -3296
37100 -3207.2
37200 -3196.8
37300 -3266.4
37400 -3231.2
37500 -3256.8
37600 -3218.4
37700 -3240.8
37800 -3184.8
37900 -3245.6
38000 -3269.6
38100 -3226.4
38200 -3265.6
38300 -3278.4
38400 -3336.8
38500 -3324
38600 -3298.4
38700 -3349.6
38800 -3319.2
38900 -3441.6
39000 -3436
39100 -3411.2
39200 -3392.8
39300 -3353.6
39400 -3368
39500 -3387.2
39600 -3399.2
39700 -3404.8
39800 -3464.8
39900 -3479.2
40000 -3529.6
40100 -3568
40200 -3466.4
40300 -3468.8
40400 -3474.4
40500 -3460.8
40600 -3399.2
40700 -3428.8
40800 -3498.4
40900 -3431.2
41000 -3374.4
41100 -3412.8
41200 -3413.6
41300 -3458.4
41400 -3508.8
41500 -3428.8
41600 -3377.6
41700 -3244
41800 -3199.2
41900 -3200.8
42000 -3219.2
42100 -3219.2
42200 -3204.8
42300 -3200.8
42400 -3324
42500 -3289.6
42600 -3260
42700 -3188
42800 -3221.6
42900 -3181.6
43000 -3150.4
43100 -3228
43200 -3164
43300 -3171.2
43400 -3197.6
43500 -3230.4
43600 -3206.4
43700 -3217.6
43800 -3216.8
43900 -3257.6
44000 -3223.2
44100 -3264.8
44200 -3216.8
44300 -3198.4
44400 -3303.2
44500 -3353.6
44600 -3437.6
44700 -3347.2
44800 -3375.2
44900 -3311.2
45000 -3324
45100 -3250.4
45200 -3324.8
45300 -3330.4
45400 -3416.8
45500 -3427.2
45600 -3431.2
45700 -3428.8
45800 -3460
45900 -3352.8
46000 -3400.8
46100 -3398.4
46200 -3390.4
46300 -3386.4
46400 -3324
46500 -3306.4
46600 -3342.4
46700 -3434.4
46800 -3430.4
46900 -3407.2
47000 -3404
47100 -3396
47200 -3410.4
47300 -3461.6
47400 -3460
47500 -3472.8
47600 -3449.6
47700 -3540.8
47800 -3532.8
47900 -3482.4
48000 -3449.6
48100 -3557.6
48200 -3544
48300 -3554.4
48400 -3608
48500 -3590.4
48600 -3569.6
48700 -3599.2
48800 -3699.2
48900 -3764.8
49000 -3712
49100 -3685.6
49200 -3716
49300 -3736
49400 -3745.6
49500 -3770.4
49600 -3796
49700 -3731.2
49800 -3687.2
49900 -3694.4
50000 -3710.4
50100 -3660.8
50200 -3671.2
50300 -3636.8
50400 -3575.2
50500 -3573.6
50600 -3613.6
50700 -3609.6
50800 -3684.8
50900 -3565.6
51000 -3581.6
51100 -3552.8
51200 -3588
51300 -3602.4
51400 -3646.4
51500 -3652
51600 -3709.6
51700 -3664
51800 -3552
51900 -3543.2
52000 -3507.2
52100 -3616
52200 -3567.2
52300 -3596
52400 -3597.6
52500 -3542.4
52600 -3675.2
52700 -3709.6
52800 -3804
52900 -3784.8
53000 -3875.2
53100 -3915.2
53200 -3876
53300 -3830.4
53400 -3825.6
53500 -3820
53600 -3853.6
53700 -3868.8
53800 -3927.2
53900 -3940.8
54000 -3886.4
54100 -3934.4
54200 -3961.6
54300 -3944.8
54400 -3962.4
54500 -4021.6
54600 -4020.8
54700 -4002.4
54800 -3948.8
54900 -3924
55000 -3890.4
55100 -3861.6
55200 -3884.8
55300 -3924.8
55400 -3999.2
55500 -4088
55600 -4077.6
55700 -3978.4
55800 -4003.2
55900 -4031.2
56000 -3944.8
56100 -4014.4
56200 -4057.6
56300 -4042.4
56400 -3962.4
56500 -3961.6
56600 -3965.6
56700 -4014.4
56800 -4028
56900 -4010.4
57000 -4040.8
57100 -3995.2
57200 -4050.4
57300 -3957.6
57400 -3965.6
57500 -3940
57600 -3904.8
57700 -3861.6
57800 -3918.4
57900 -3935.2
58000 -4001.6
58100 -3963.2
58200 -3948.8
58300 -3932
58400 -3993.6
58500 -4036.8
58600 -4104
58700 -4138.4
58800 -4139.2
58900 -4138.4
59000 -4134.4
59100 -4141.6
59200 -4123.2
59300 -4103.2
59400 -4092.8
59500 -4132.8
59600 -4134.4
59700 -4124
59800 -4204
59900 -4259.2
60000 -4257.6
60100 -4268.8
60200 -4304.8
60300 -4311.2
60400 -4392.8
60500 -4489.6
60600 -4535.2
60700 -4629.6
60800 -4632.8
60900 -4750.4
61000 -4708
61100 -4700.8
61200 -4756
61300 -4861.6
61400 -4860.8
61500 -4849.6
61600 -4888.8
61700 -4971.2
61800 -4946.4
61900 -4866.4
62000 -4784.8
62100 -4749.6
62200 -4764.8
62300 -4662.4
62400 -4668.8
62500 -4744
62600 -4744.8
62700 -4793.6
62800 -4753.6
62900 -4751.2
63000 -4699.2
63100 -4647.2
63200 -4636
63300 -4635.2
63400 -4605.6
63500 -4619.2
63600 -4702.4
63700 -4641.6
63800 -4608.8
63900 -4600
64000 -4544.8
64100 -4483.2
64200 -4478.4
64300 -4416
64400 -4394.4
64500 -4249.6
64600 -4308.8
64700 -4287.2
64800 -4344
64900 -4330.4
65000 -4404.8
65100 -4433.6
65200 -4443.2
65300 -4572.8
65400 -4596
65500 -4568.8
65600 -4628.8
65700 -4632
65800 -4631.2
65900 -4623.2
66000 -4732.8
66100 -4630.4
66200 -4654.4
66300 -4695.2
66400 -4692.8
66500 -4693.6
66600 -4668.8
66700 -4712
66800 -4712.8
66900 -4702.4
67000 -4661.6
67100 -4661.6
67200 -4677.6
67300 -4680.8
67400 -4604
67500 -4616.8
67600 -4541.6
67700 -4448.8
67800 -4465.6
67900 -4464.8
68000 -4451.2
68100 -4424.8
68200 -4488.8
68300 -4496.8
68400 -4560.8
68500 -4605.6
68600 -4684.8
68700 -4751.2
68800 -4725.6
68900 -4699.2
69000 -4674.4
69100 -4649.6
69200 -4664
69300 -4651.2
69400 -4693.6
69500 -4680
69600 -4685.6
69700 -4711.2
69800 -4658.4
69900 -4733.6
70000 -4715.2
70100 -4714.4
70200 -4703.2
70300 -4706.4
70400 -4676.8
70500 -4760.8
70600 -4752.8
70700 -4784.8
70800 -4812
70900 -4808
71000 -4832.8
71100 -4847.2
71200 -4860
71300 -4919.2
71400 -4967.2
71500 -4827.2
71600 -4772
71700 -4833.6
71800 -4841.6
71900 -4929.6
72000 -4918.4
72100 -4997.6
72200 -5020.8
72300 -4984.8
72400 -4981.6
72500 -4995.2
72600 -4960
72700 -4961.6
72800 -4909.6
72900 -4924
73000 -4904.8
73100 -4802.4
73200 -4819.2
73300 -4784
73400 -4810.4
73500 -4727.2
73600 -4710.4
73700 -4746.4
73800 -4747.2
73900 -4801.6
74000 -4836
74100 -4752.8
74200 -4800
74300 -4830.4
74400 -4879.2
74500 -4850.4
74600 -4878.4
74700 -4822.4
74800 -4845.6
74900 -4905.6
75000 -4963.2
75100 -4948
75200 -4925.6
75300 -4972.8
75400 -4956.8
75500 -4952
75600 -4964.8
75700 -5040
75800 -5036.8
75900 -4972.8
76000 -5051.2
76100 -5059.2
76200 -5040.8
76300 -5022.4
76400 -5024
76500 -5068
76600 -5060
76700 -5033.6
76800 -5068.8
76900 -5074.4
77000 -5112
77100 -5139.2
77200 -5089.6
77300 -5180
77400 -5190.4
77500 -5120
77600 -5179.2
77700 -5269.6
77800 -5260.8
77900 -5209.6
78000 -5241.6
78100 -5236.8
78200 -5292
78300 -5300.8
78400 -5268
78500 -5243.2
78600 -5260.8
78700 -5244.8
78800 -5204.8
78900 -5228.8
79000 -5261.6
79100 -5287.2
79200 -5333.6
79300 -5329.6
79400 -5236
79500 -5286.4
79600 -5282.4
79700 -5334.4
79800 -5275.2
79900 -5317.6
80000 -5351.2
80100 -5388.8
80200 -5410.4
80300 -5402.4
80400 -5424
80500 -5440
80600 -5448.8
80700 -5502.4
80800 -5478.4
80900 -5422.4
81000 -5387.2
81100 -5332.8
81200 -5397.6
81300 -5368
81400 -5360
81500 -5376
81600 -5362.4
81700 -5353.6
81800 -5361.6
81900 -5401.6
82000 -5372
82100 -5329.6
82200 -5255.2
82300 -5268
82400 -5312.8
82500 -5304
82600 -5246.4
82700 -5280.8
82800 -5317.6
82900 -5325.6
83000 -5384
83100 -5309.6
83200 -5298.4
83300 -5268.8
83400 -5250.4
83500 -5215.2
83600 -5180
83700 -5080
83800 -5071.2
83900 -5084.8
84000 -5141.6
84100 -5117.6
84200 -5186.4
84300 -5161.6
84400 -5089.6
84500 -5060
84600 -5036
84700 -4984
84800 -4930.4
84900 -4900.8
85000 -4795.2
85100 -4836
85200 -4796.8
85300 -4824.8
85400 -4857.6
85500 -4948
85600 -4972
85700 -4974.4
85800 -4972
85900 -4928.8
86000 -4865.6
86100 -4770.4
86200 -4849.6
86300 -4800.8
86400 -4762.4
86500 -4790.4
86600 -4870.4
86700 -4940
86800 -4977.6
86900 -4992.8
87000 -5048.8
87100 -5032.8
87200 -5004
87300 -5078.4
87400 -5108.8
87500 -5208.8
87600 -5104
87700 -5063.2
87800 -5065.6
87900 -5090.4
88000 -5112
88100 -5007.2
88200 -5031.2
88300 -5026.4
88400 -5012.8
88500 -5014.4
88600 -4974.4
88700 -4963.2
88800 -5020.8
88900 -5056.8
89000 -5018.4
89100 -4976.8
89200 -4952.8
89300 -4963.2
89400 -4931.2
89500 -5001.6
89600 -5015.2
89700 -4996
89800 -4912.8
89900 -4917.6
90000 -4922.4
90100 -4923.2
90200 -4961.6
90300 -4902.4
90400 -4954.4
90500 -4973.6
90600 -4983.2
90700 -4943.2
90800 -5015.2
90900 -5028
91000 -5006.4
91100 -4982.4
91200 -4965.6
91300 -4962.4
91400 -4952.8
91500 -5017.6
91600 -4932
91700 -4898.4
91800 -4860
91900 -4897.6
92000 -4934.4
92100 -4926.4
92200 -5014.4
92300 -4988.8
92400 -5035.2
92500 -5008
92600 -5035.2
92700 -5107.2
92800 -5099.2
92900 -5160.8
93000 -5239.2
93100 -5260.8
93200 -5319.2
93300 -5263.2
93400 -5308.8
93500 -5273.6
93600 -5255.2
93700 -5342.4
93800 -5380
93900 -5332
94000 -5312.8
94100 -5296
94200 -5310.4
94300 -5300.8
94400 -5280
94500 -5366.4
94600 -5315.2
94700 -5350.4
94800 -5349.6
94900 -5352
95000 -5344.8
95100 -5338.4
95200 -5311.2
95300 -5312.8
95400 -5349.6
95500 -5359.2
95600 -5300
95700 -5369.6
95800 -5420.8
95900 -5324
96000 -5398.4
96100 -5393.6
96200 -5444.8
96300 -5496.8
96400 -5508
96500 -5540.8
96600 -5562.4
96700 -5541.6
96800 -5531.2
96900 -5530.4
97000 -5563.2
97100 -5555.2
97200 -5576
97300 -5568.8
97400 -5636.8
97500 -5572.8
97600 -5561.6
97700 -5517.6
97800 -5501.6
97900 -5477.6
98000 -5490.4
98100 -5584.8
98200 -5576.8
98300 -5519.2
98400 -5498.4
98500 -5533.6
98600 -5513.6
98700 -5558.4
98800 -5580
98900 -5479.2
99000 -5542.4
99100 -5512.8
99200 -5472
99300 -5492.8
99400 -5491.2
99500 -5456.8
99600 -5433.6
99700 -5375.2
99800 -5393.6
99900 -5420.8
100000 -5396
100100 -5396
100200 -5349.6
100300 -5412
100400 -5397.6
100500 -5418.4
100600 -5464
100700 -5417.6
100800 -5456
100900 -5443.2
101000 -5406.4
101100 -5391.2
101200 -5482.4
101300 -5505.6
101400 -5497.6
101500 -5553.6
101600 -5580
101700 -5585.6
101800 -5620
101900 -5551.2
102000 -5585.6
102100 -5561.6
102200 -5516
102300 -5468
102400 -5452
102500 -5448.8
102600 -5415.2
102700 -5445.6
102800 -5416
102900 -5373.6
103000 -5405.6
103100 -5437.6
103200 -5384
103300 -5340
103400 -5398.4
103500 -5428
103600 -5454.4
103700 -5420.8
103800 -5506.4
103900 -5496
104000 -5544
104100 -5482.4
104200 -5453.6
104300 -5451.2
104400 -5361.6
104500 -5401.6
104600 -5540
104700 -5528.8
104800 -5646.4
104900 -5655.2
105000 -5620.8
105100 -5674.4
105200 -5756.8
105300 -5768
105400 -5770.4
105500 -5751.2
105600 -5751.2
105700 -5738.4
105800 -5712
105900 -5784
106000 -5818.4
106100 -5818.4
106200 -5788
106300 -5760.8
106400 -5768
106500 -5741.6
106600 -5771.2
106700 -5731.2
106800 -5752.8
106900 -5822.4
107000 -5740
107100 -5696.8
107200 -5662.4
107300 -5668.8
107400 -5657.6
107500 -5661.6
107600 -5641.6
107700 -5657.6
107800 -5678.4
107900 -5713.6
108000 -5748.8
108100 -5720
108200 -5696
108300 -5802.4
108400 -5851.2
108500 -5828
108600 -5772
108700 -5740
108800 -5670.4
108900 -5633.6
109000 -5670.4
109100 -5743.2
109200 -5740.8
109300 -5767.2
109400 -5758.4
109500 -5833.6
109600 -5884.8
109700 -5923.2
109800 -5970.4
109900 -5996.8
110000 -5943.2
110100 -6036.8
110200 -6045.6
110300 -6101.6
110400 -6061.6
110500 -5957.6
110600 -5986.4
110700 -6090.4
110800 -6031.2
110900 -5994.4
111000 -5961.6
111100 -5891.2
111200 -5800
111300 -5936.8
111400 -5892
111500 -5888.8
111600 -5942.4
111700 -5899.2
111800 -5840
111900 -5772.8
112000 -5732
112100 -5737.6
112200 -5721.6
112300 -5668.8
112400 -5660.8
112500 -5685.6
112600 -5784.8
112700 -5864.8
112800 -5830.4
112900 -5804.8
113000 -5716.8
113100 -5721.6
113200 -5688.8
113300 -5768.8
113400 -5749.6
113500 -5726.4
113600 -5758.4
113700 -5700
113800 -5658.4
113900 -5632
114000 -5630.4
114100 -5577.6
114200 -5535.2
114300 -5634.4
114400 -5649.6
114500 -5713.6
114600 -5807.2
114700 -5764.8
114800 -5759.2
114900 -5792
115000 -5803.2
115100 -5768
115200 -5797.6
115300 -5800.8
115400 -5763.2
115500 -5728.8
115600 -5750.4
115700 -5780
115800 -5775.2
115900 -5796
116000 -5780
116100 -5764
116200 -5769.6
116300 -5772.8
116400 -5785.6
116500 -5849.6
116600 -5887.2
116700 -5910.4
116800 -5912
116900 -5974.4
117000 -5953.6
117100 -5945.6
117200 -5910.4
117300 -5990.4
117400 -5995.2
117500 -6000.8
117600 -6076
117700 -6072.8
117800 -6037.6
117900 -6032
118000 -6056
118100 -6050.4
118200 -6007.2
118300 -5973.6
118400 -6005.6
118500 -5936.8
118600 -5915.2
118700 -5907.2
118800 -5950.4
118900 -5937.6
119000 -5888.8
119100 -5872.8
119200 -5852
119300 -5825.6
119400 -5865.6
119500 -5814.4
119600 -5798.4
119700 -5844
119800 -5860
119900 -5879.2
120000 -5895.2
120100 -5979.2
120200 -5981.6
120300 -6024.8
120400 -6000.8
120500 -6011.2
120600 -6035.2
120700 -6051.2
120800 -6125.6
120900 -6104
121000 -6085.6
121100 -6045.6
121200 -5971.2
121300 -5987.2
121400 -5963.2
121500 -5960.8
121600 -5937.6
121700 -5884
121800 -5951.2
121900 -5996
122000 -5985.6
122100 -6046.4
122200 -6038.4
122300 -6025.6
122400 -5964
122500 -5912.8
122600 -5856
122700 -5899.2
122800 -5882.4
122900 -5842.4
123000 -5860.8
123100 -5922.4
123200 -5838.4
123300 -5905.6
123400 -5921.6
123500 -5985.6
123600 -5999.2
123700 -6008
123800 -6010.4
123900 -5981.6
124000 -6013.6
124100 -6000
124200 -6020.8
124300 -6047.2
124400 -6009.6
124500 -6049.6
124600 -6079.2
124700 -6174.4
124800 -6143.2
124900 -6105.6
125000 -6132.8
125100 -6205.6
125200 -6230.4
125300 -6256.8
125400 -6227.2
125500 -6304.8
125600 -6245.6
125700 -6256
125800 -6256
125900 -6285.6
126000 -6301.6
126100 -6283.2
126200 -6259.2
126300 -6293.6
126400 -6317.6
126500 -6306.4
126600 -6253.6
126700 -6254.4
126800 -6324
126900 -6377.6
127000 -6372
127100 -6377.6
127200 -6316
127300 -6273.6
127400 -6249.6
127500 -6177.6
127600 -6204
127700 -6236
127800 -6247.2
127900 -6252.8
128000 -6272
128100 -6232
128200 -6216
128300 -6186.4
128400 -6226.4
128500 -6260.8
128600 -6199.2
128700 -6167.2
128800 -6132
128900 -6214.4
129000 -6236
129100 -6310.4
129200 -6345.6
129300 -6399.2
129400 -6452.8
129500 -6476.8
129600 -6460.8
129700 -6450.4
129800 -6436.8
129900 -6423.2
130000 -6423.2
130100 -6383.2
130200 -6375.2
130300 -6375.2
130400 -6327.2
130500 -6305.6
130600 -6228
130700 -6225.6
130800 -6233.6
130900 -6241.6
131000 -6231.2
131100 -6249.6
131200 -6279.2
131300 -6340.8
131400 -6445.6
131500 -6437.6
131600 -6384
131700 -6485.6
131800 -6480
131900 -6528
132000 -6520
132100 -6520
132200 -6484.8
132300 -6498.4
132400 -6522.4
132500 -6525.6
132600 -6603.2
132700 -6573.6
132800 -6570.4
132900 -6596.8
133000 -6564.8
133100 -6537.6
133200 -6556
133300 -6561.6
133400 -6583.2
133500 -6636.8
133600 -6642.4
133700 -6684.8
133800 -6663.2
133900 -6657.6
134000 -6663.2
134100 -6644
134200 -6615.2
134300 -6620.8
134400 -6666.4
134500 -6644.8
134600 -6676.8
134700 -6577.6
134800 -6545.6
134900 -6551.2
135000 -6580.8
135100 -6616
135200 -6554.4
135300 -6608
135400 -6536
135500 -6498.4
135600 -6405.6
135700 -6392
135800 -6428.8
135900 -6393.6
136000 -6393.6
136100 -6444
136200 -6436
136300 -6465.6
136400 -6460.8
136500 -6476.8
136600 -6460
136700 -6471.2
136800 -6431.2
136900 -6399.2
137000 -6425.6
137100 -6428
137200 -6497.6
137300 -6471.2
137400 -6471.2
137500 -6524.8
137600 -6545.6
137700 -6556.8
137800 -6538.4
137900 -6540.8
138000 -6492.8
138100 -6476.8
138200 -6428.8
138300 -6468.8
138400 -6468.8
138500 -6404.8
138600 -6442.4
138700 -6472
138800 -6472
138900 -6447.2
139000 -6465.6
139100 -6449.6
139200 -6511.2
139300 -6500.8
139400 -6508
139500 -6444
139600 -6500.8
139700 -6527.2
139800 -6462.4
139900 -6492
140000 -6535.2
140100 -6551.2
140200 -6569.6
140300 -6588
140400 -6585.6
140500 -6591.2
140600 -6560
140700 -6610.4
140800 -6583.2
140900 -6583.2
141000 -6516
141100 -6512.8
141200 -6536.8
141300 -6550.4
141400 -6497.6
141500 -6429.6
141600 -6405.6
141700 -6413.6
141800 -6464.8
141900 -6448.8
142000 -6504.8
142100 -6467.2
142200 -6480.8
142300 -6456
142400 -6435.2
142500 -6432.8
142600 -6475.2
142700 -6488.8
142800 -6507.2
142900 -6550.4
143000 -6550.4
143100 -6540
143200 -6524
143300 -6540
143400 -6550.4
143500 -6576.8
143600 -6453.6
143700 -6491.2
143800 -6544.8
143900 -6520.8
144000 -6534.4
144100 -6528.8
144200 -6526.4
144300 -6502.4
144400 -6492
144500 -6430.4
144600 -6419.2
144700 -6352.8
144800 -6408.8
144900 -6384.8
145000 -6380
145100 -6415.2
145200 -6404
145300 -6332
145400 -6380
145500 -6329.6
145600 -6344
145700 -6368
145800 -6338.4
145900 -6348.8
146000 -6292.8
146100 -6377.6
146200 -6377.6
146300 -6375.2
146400 -6337.6
146500 -6292
146600 -6384.8
146700 -6412
146800 -6396
146900 -6481.6
147000 -6481.6
147100 -6476.8
147200 -6511.2
147300 -6497.6
147400 -6500
147500 -6508
147600 -6494.4
147700 -6475.2
147800 -6520.8
147900 -6472.8
148000 -6502.4
148100 -6553.6
148200 -6500
148300 -6486.4
148400 -6494.4
148500 -6560.8
148600 -6623.2
148700 -6673.6
148800 -6671.2
148900 -6644
149000 -6660
149100 -6652
149200 -6689.6
149300 -6569.6
149400 -6548
149500 -6478.4
149600 -6494.4
149700 -6504.8
149800 -6512.8
149900 -6456.8
150000 -6487.2
150100 -6460.8
150200 -6391.2
150300 -6380.8
150400 -6416
150500 -6413.6
150600 -6421.6
150700 -6381.6
150800 -6391.2
150900 -6392.8
151000 -6388
151100 -6343.2
151200 -6335.2
151300 -6356.8
151400 -6386.4
151500 -6388.8
151600 -6374.4
151700 -6300
151800 -6303.2
151900 -6274.4
152000 -6284.8
152100 -6234.4
152200 -6340.8
152300 -6328.8
152400 -6349.6
152500 -6365.6
152600 -6350.4
152700 -6351.2
152800 -6372
152900 -6412
153000 -6364
153100 -6345.6
153200 -6273.6
153300 -6268
153400 -6204
153500 -6225.6
153600 -6230.4
153700 -6291.2
153800 -6284.8
153900 -6263.2
154000 -6300.8
154100 -6383.2
154200 -6354.4
154300 -6256
154400 -6252.8
154500 -6331.2
154600 -6352
154700 -6339.2
154800 -6315.2
154900 -6347.2
155000 -6304
155100 -6368
155200 -6380.8
155300 -6313.6
155400 -6295.2
155500 -6289.6
155600 -6364.8
155700 -6442.4
155800 -6448
155900 -6475.2
156000 -6493.6
156100 -6432
156200 -6533.6
156300 -6557.6
156400 -6541.6
156500 -6571.2
156600 -6597.6
156700 -6560
156800 -6618.4
156900 -6618.4
157000 -6626.4
157100 -6568
157200 -6619.2
157300 -6603.2
157400 -6579.2
157500 -6560.8
157600 -6584.8
157700 -6560.8
157800 -6605.6
157900 -6624.8
158000 -6640.8
158100 -6643.2
158200 -6603.2
158300 -6592.8
158400 -6670.4
158500 -6683.2
158600 -6645.6
158700 -6629.6
158800 -6637.6
158900 -6597.6
159000 -6584
159100 -6504
159200 -6557.6
159300 -6581.6
159400 -6536.8
159500 -6523.2
159600 -6538.4
159700 -6490.4
159800 -6472
159900 -6482.4
160000 -6458.4
160100 -6461.6
160200 -6461.6
160300 -6496
160400 -6490.4
160500 -6488
160600 -6496
160700 -6436.8
160800 -6400
160900 -6466.4
161000 -6488
161100 -6480
161200 -6485.6
161300 -6434.4
161400 -6498.4
161500 -6490.4
161600 -6514.4
161700 -6560
161800 -6568
161900 -6608
162000 -6608
162100 -6650.4
162200 -6610.4
162300 -6568
162400 -6522.4
162500 -6500.8
162600 -6439.2
162700 -6447.2
162800 -6514.4
162900 -6498.4
163000 -6501.6
