#Steps Energy
43300 -1248
43400 -1322.4
43500 -1417.6
43600 -1405.6
43700 -1365.6
43800 -1369.6
43900 -1304.8
44000 -1395.2
44100 -1335.2
44200 -1388.8
44300 -1376.8
44400 -1298.4
44500 -1263.2
44600 -1224.8
44700 -1263.2
44800 -1238.4
44900 -1277.6
45000 -1397.6
45100 -1359.2
45200 -1191.2
45300 -1198.4
45400 -1158.4
45500 -953.6
45600 -1044
45700 -1105.6
45800 -1146.4
45900 -1129.6
46000 -1148
46100 -1208.8
46200 -1224
46300 -1196
46400 -1204
46500 -1219.2
46600 -1178.4
46700 -1178.4
46800 -1240
46900 -1183.2
47000 -1228
47100 -1234.4
47200 -1248
47300 -1311.2
47400 -1304.8
47500 -1261.6
47600 -1302.4
47700 -1290.4
47800 -1269.6
47900 -1257.6
48000 -1222.4
48100 -1364
48200 -1362.4
48300 -1438.4
48400 -1482.4
48500 -1476.8
48600 -1640.8
48700 -1644
48800 -1620
48900 -1646.4
49000 -1672.8
49100 -1765.6
49200 -1715.2
49300 -1680.8
49400 -1726.4
49500 -1652
49600 -1578.4
49700 -1548.8
49800 -1481.6
49900 -1484.8
50000 -1488.8
50100 -1479.2
50200 -1564
50300 -1521.6
50400 -1463.2
50500 -1544.8
50600 -1613.6
50700 -1592.8
50800 -1432.8
50900 -1484
51000 -1426.4
51100 -1327.2
51200 -1258.4
51300 -1277.6
51400 -1345.6
51500 -1401.6
51600 -1373.6
51700 -1355.2
51800 -1350.4
51900 -1421.6
52000 -1456.8
52100 -1441.6
52200 -1532
52300 -1636.8
52400 -1760
52500 -1726.4
52600 -1771.2
52700 -1811.2
52800 -1669.6
52900 -1663.2
53000 -1670.4
53100 -1624
53200 -1570.4
53300 -1575.2
53400 -1589.6
53500 -1729.6
53600 -1748.8
53700 -1676
53800 -1551.2
53900 -1465.6
54000 -1497.6
54100 -1585.6
54200 -1614.4
54300 -1684
54400 -1700.8
54500 -1660.8
54600 -1660
54700 -1780.8
54800 -1881.6
54900 -1925.6
55000 -1901.6
55100 -1861.6
55200 -1745.6
55300 -1745.6
55400 -1774.4
55500 -1883.2
55600 -1800
55700 -1708.8
55800 -1755.2
55900 -1608
56000 -1591.2
56100 -1623.2
56200 -1537.6
56300 -1558.4
56400 -1600
56500 -1700.8
56600 -1587.2
56700 -1590.4
56800 -1577.6
56900 -1468
57000 -1593.6
57100 -1486.4
57200 -1568.8
57300 -1552
57400 -1490.4
57500 -1565.6
57600 -1533.6
57700 -1588.8
57800 -1475.2
57900 -1480
58000 -1489.6
58100 -1665.6
58200 -1603.2
58300 -1657.6
58400 -1660
58500 -1675.2
58600 -1672.8
58700 -1796.8
58800 -1840.8
58900 -1843.2
59000 -1736.8
59100 -1683.2
59200 -1605.6
59300 -1580
59400 -1528.8
59500 -1579.2
59600 -1462.4
59700 -1495.2
59800 -1569.6
59900 -1532.8
60000 -1604
60100 -1687.2
60200 -1664
60300 -1704
60400 -1576
60500 -1516.8
60600 -1509.6
60700 -1548.8
60800 -1577.6
60900 -1599.2
61000 -1565.6
61100 -1581.6
61200 -1629.6
61300 -1508
61400 -1413.6
61500 -1412.8
61600 -1440
61700 -1537.6
61800 -1521.6
61900 -1518.4
62000 -1488
62100 -1410.4
62200 -1230.4
62300 -1381.6
62400 -1412
62500 -1379.2
62600 -1363.2
62700 -1460.8
62800 -1536
62900 -1522.4
63000 -1496.8
63100 -1516.8
63200 -1467.2
63300 -1405.6
63400 -1464.8
63500 -1490.4
63600 -1488
63700 -1439.2
63800 -1494.4
63900 -1483.2
64000 -1376
64100 -1359.2
64200 -1294.4
64300 -1237.6
64400 -1249.6
64500 -1236
64600 -1184
64700 -1386.4
64800 -1352.8
64900 -1381.6
65000 -1401.6
65100 -1460
65200 -1616.8
65300 -1486.4
65400 -1437.6
65500 -1388
65600 -1306.4
65700 -1309.6
65800 -1417.6
65900 -1436
66000 -1424.8
66100 -1398.4
66200 -1363.2
66300 -1311.2
66400 -1249.6
66500 -1190.4
66600 -1220
66700 -1158.4
66800 -1103.2
66900 -1110.4
67000 -1184.8
67100 -1199.2
67200 -1150.4
67300 -1224
67400 -1360.8
67500 -1456.8
67600 -1459.2
67700 -1387.2
67800 -1419.2
67900 -1438.4
68000 -1440.8
68100 -1535.2
68200 -1577.6
68300 -1515.2
68400 -1426.4
68500 -1466.4
68600 -1399.2
68700 -1410.4
68800 -1457.6
68900 -1399.2
69000 -1305.6
69100 -1343.2
69200 -1299.2
69300 -1300.8
69400 -1323.2
69500 -1297.6
69600 -1256.8
69700 -1317.6
69800 -1381.6
69900 -1523.2
70000 -1368
70100 -1352.8
70200 -1347.2
70300 -1321.6
70400 -1306.4
70500 -1237.6
70600 -1136
70700 -1272
70800 -1300
70900 -1244.8
71000 -1304
71100 -1232.8
71200 -1243.2
71300 -1328.8
71400 -1186.4
71500 -1178.4
71600 -1188
71700 -1177.6
71800 -1159.2
71900 -1174.4
72000 -1259.2
72100 -1365.6
72200 -1401.6
72300 -1334.4
72400 -1435.2
72500 -1373.6
72600 -1352
72700 -1402.4
72800 -1338.4
72900 -1392
73000 -1401.6
73100 -1348
73200 -1400
73300 -1477.6
73400 -1418.4
73500 -1440
73600 -1334.4
73700 -1313.6
73800 -1392.8
73900 -1519.2
74000 -1542.4
74100 -1636.8
74200 -1474.4
74300 -1380.8
74400 -1374.4
74500 -1353.6
74600 -1315.2
74700 -1281.6
74800 -1296.8
74900 -1306.4
75000 -1272
75100 -1371.2
75200 -1443.2
75300 -1384.8
75400 -1260
75500 -1212.8
75600 -1163.2
75700 -1211.2
75800 -1201.6
75900 -1262.4
76000 -1316.8
76100 -1442.4
76200 -1428.8
76300 -1379.2
76400 -1324
76500 -1376
76600 -1372.8
76700 -1340
76800 -1351.2
76900 -1452.8
77000 -1476
77100 -1432.8
77200 -1350.4
77300 -1286.4
77400 -1360
77500 -1350.4
77600 -1357.6
77700 -1417.6
77800 -1405.6
77900 -1384.8
78000 -1327.2
78100 -1341.6
78200 -1288.8
78300 -1296
78400 -1276.8
78500 -1348.8
78600 -1504.8
78700 -1464.8
78800 -1464
78900 -1561.6
79000 -1588
79100 -1566.4
79200 -1405.6
79300 -1364
79400 -1572
79500 -1599.2
79600 -1402.4
79700 -1467.2
79800 -1483.2
79900 -1434.4
80000 -1448
80100 -1531.2
80200 -1579.2
80300 -1663.2
80400 -1607.2
80500 -1568.8
80600 -1521.6
80700 -1437.6
80800 -1405.6
80900 -1440
81000 -1395.2
81100 -1560
81200 -1531.2
81300 -1520
81400 -1396
81500 -1432
81600 -1362.4
81700 -1323.2
81800 -1375.2
81900 -1392
82000 -1507.2
82100 -1417.6
82200 -1548.8
82300 -1559.2
82400 -1561.6
82500 -1579.2
82600 -1660.8
82700 -1646.4
82800 -1617.6
82900 -1496.8
83000 -1456
83100 -1464
83200 -1416
83300 -1403.2
83400 -1499.2
83500 -1480.8
83600 -1585.6
83700 -1529.6
83800 -1603.2
83900 -1724
84000 -1592
84100 -1633.6
84200 -1629.6
84300 -1568
84400 -1716
84500 -1632.8
84600 -1657.6
84700 -1716.8
84800 -1551.2
84900 -1484.8
85000 -1504.8
85100 -1364.8
85200 -1412.8
85300 -1471.2
85400 -1503.2
85500 -1459.2
85600 -1488.8
85700 -1478.4
85800 -1400.8
85900 -1340
86000 -1389.6
86100 -1554.4
86200 -1490.4
86300 -1616
86400 -1531.2
86500 -1420
86600 -1411.2
86700 -1513.6
86800 -1597.6
86900 -1613.6
87000 -1810.4
87100 -1862.4
87200 -1770.4
87300 -1699.2
87400 -1744
87500 -1675.2
87600 -1596.8
87700 -1565.6
87800 -1533.6
87900 -1410.4
88000 -1335.2
88100 -1260.8
88200 -1320
88300 -1286.4
88400 -1420.8
88500 -1576
88600 -1454.4
88700 -1366.4
88800 -1404.8
88900 -1435.2
89000 -1517.6
89100 -1467.2
89200 -1429.6
89300 -1440
89400 -1564.8
89500 -1565.6
89600 -1608
89700 -1655.2
89800 -1676
89900 -1656.8
90000 -1610.4
90100 -1531.2
90200 -1500
90300 -1521.6
90400 -1471.2
90500 -1463.2
90600 -1443.2
90700 -1380.8
90800 -1446.4
90900 -1422.4
91000 -1477.6
91100 -1443.2
91200 -1427.2
91300 -1349.6
91400 -1435.2
91500 -1363.2
91600 -1443.2
91700 -1431.2
91800 -1421.6
91900 -1399.2
92000 -1471.2
92100 -1488.8
92200 -1489.6
92300 -1486.4
92400 -1580.8
92500 -1516.8
92600 -1494.4
92700 -1536.8
92800 -1550.4
92900 -1448
93000 -1605.6
93100 -1632
93200 -1647.2
93300 -1600
93400 -1608
93500 -1587.2
93600 -1567.2
93700 -1601.6
93800 -1732
93900 -1728.8
94000 -1754.4
94100 -1712.8
94200 -1692
94300 -1659.2
94400 -1743.2
94500 -1649.6
94600 -1592
94700 -1647.2
94800 -1705.6
94900 -1576
95000 -1512
95100 -1433.6
95200 -1524.8
95300 -1548.8
95400 -1620.8
95500 -1672
95600 -1599.2
95700 -1498.4
95800 -1468
95900 -1433.6
96000 -1551.2
96100 -1593.6
96200 -1596
96300 -1577.6
96400 -1597.6
96500 -1635.2
96600 -1553.6
96700 -1550.4
96800 -1623.2
96900 -1670.4
97000 -1621.6
97100 -1594.4
97200 -1450.4
97300 -1418.4
97400 -1481.6
97500 -1450.4
97600 -1430.4
97700 -1531.2
97800 -1520.8
97900 -1545.6
98000 -1508
98100 -1614.4
98200 -1508
98300 -1574.4
98400 -1523.2
98500 -1490.4
98600 -1448
98700 -1421.6
98800 -1468.8
98900 -1485.6
99000 -1516
99100 -1537.6
99200 -1578.4
99300 -1584
99400 -1600
99500 -1595.2
99600 -1477.6
99700 -1580.8
99800 -1576.8
99900 -1550.4
100000 -1570.4
100100 -1618.4
100200 -1601.6
100300 -1472.8
100400 -1513.6
100500 -1400
100600 -1373.6
100700 -1426.4
100800 -1346.4
100900 -1400
101000 -1416
101100 -1361.6
101200 -1391.2
101300 -1291.2
101400 -1319.2
101500 -1291.2
101600 -1216.8
101700 -1356
101800 -1390.4
101900 -1345.6
102000 -1488.8
102100 -1430.4
102200 -1433.6
102300 -1389.6
102400 -1359.2
102500 -1306.4
102600 -1346.4
102700 -1316
102800 -1226.4
102900 -1324
103000 -1251.2
103100 -1312.8
103200 -1220.8
103300 -1264.8
103400 -1357.6
103500 -1416.8
103600 -1407.2
103700 -1515.2
103800 -1495.2
103900 -1592
104000 -1562.4
104100 -1588
104200 -1672.8
104300 -1561.6
104400 -1558.4
104500 -1680
104600 -1651.2
104700 -1529.6
104800 -1472
104900 -1441.6
105000 -1279.2
105100 -1296.8
105200 -1389.6
105300 -1337.6
105400 -1228
105500 -1218.4
105600 -1208.8
105700 -1242.4
105800 -1169.6
105900 -1224.8
106000 -1248
106100 -1232.8
106200 -1165.6
106300 -1163.2
106400 -1207.2
106500 -1214.4
106600 -1140.8
106700 -1078.4
106800 -1052
106900 -1048
107000 -1024.8
107100 -1073.6
107200 -1168.8
107300 -1171.2
107400 -1323.2
107500 -1373.6
107600 -1329.6
107700 -1271.2
107800 -1294.4
107900 -1324.8
108000 -1228.8
108100 -1372.8
108200 -1468
108300 -1417.6
108400 -1399.2
108500 -1432
108600 -1486.4
108700 -1512.8
108800 -1503.2
108900 -1539.2
109000 -1580
109100 -1585.6
109200 -1457.6
109300 -1645.6
109400 -1505.6
109500 -1496.8
109600 -1584
109700 -1580
109800 -1719.2
109900 -1666.4
110000 -1616.8
110100 -1600
110200 -1751.2
110300 -1736
110400 -1717.6
110500 -1653.6
110600 -1665.6
110700 -1696
110800 -1660
110900 -1672.8
111000 -1716.8
111100 -1640
111200 -1711.2
111300 -1691.2
111400 -1666.4
111500 -1769.6
111600 -1731.2
111700 -1671.2
111800 -1611.2
111900 -1632
112000 -1515.2
112100 -1476
112200 -1399.2
112300 -1330.4
112400 -1282.4
112500 -1324.8
112600 -1408.8
112700 -1361.6
112800 -1273.6
112900 -1366.4
113000 -1376.8
113100 -1472.8
113200 -1412.8
113300 -1340.8
113400 -1296.8
113500 -1314.4
113600 -1293.6
113700 -1240.8
113800 -1225.6
113900 -1159.2
114000 -1136.8
114100 -1128
114200 -1098.4
114300 -1063.2
114400 -1072.8
114500 -1115.2
114600 -1095.2
114700 -1113.6
114800 -1168
114900 -1124.8
115000 -1152.8
115100 -1116.8
115200 -1076
115300 -1062.4
115400 -1056.8
115500 -1076.8
115600 -1204.8
115700 -1183.2
115800 -1162.4
115900 -1157.6
116000 -987.2
116100 -904
116200 -984
116300 -1108
116400 -1120.8
116500 -1224.8
116600 -1231.2
116700 -1247.2
116800 -1255.2
116900 -1351.2
117000 -1367.2
117100 -1352.8
117200 -1311.2
117300 -1287.2
117400 -1268
117500 -1282.4
117600 -1367.2
117700 -1373.6
117800 -1460
117900 -1416
118000 -1256
118100 -1272.8
118200 -1268.8
118300 -1328
118400 -1288
118500 -1259.2
118600 -1404.8
118700 -1388
118800 -1393.6
118900 -1420.8
119000 -1480
119100 -1370.4
119200 -1347.2
119300 -1337.6
119400 -1204
119500 -1192
119600 -1176
119700 -1128.8
119800 -1203.2
119900 -1215.2
120000 -1150.4
120100 -1168.8
120200 -1084.8
120300 -1140
120400 -1210.4
120500 -1157.6
120600 -1219.2
120700 -1302.4
120800 -1257.6
120900 -1360
121000 -1268.8
121100 -1291.2
121200 -1407.2
121300 -1516
121400 -1352
121500 -1326.4
121600 -1384.8
121700 -1310.4
121800 -1309.6
121900 -1367.2
122000 -1429.6
122100 -1371.2
122200 -1299.2
122300 -1324.8
122400 -1360
122500 -1188.8
122600 -1230.4
122700 -1165.6
122800 -1132.8
122900 -1177.6
123000 -1174.4
123100 -1108
123200 -1190.4
123300 -1163.2
123400 -1247.2
123500 -1318.4
123600 -1392.8
123700 -1375.2
123800 -1451.2
123900 -1518.4
124000 -1597.6
124100 -1613.6
124200 -1531.2
124300 -1492
124400 -1468
124500 -1385.6
124600 -1349.6
124700 -1278.4
124800 -1191.2
124900 -1194.4
125000 -1344.8
125100 -1271.2
125200 -1200.8
125300 -1208.8
125400 -1253.6
125500 -1269.6
125600 -1257.6
125700 -1276.8
125800 -1342.4
125900 -1343.2
126000 -1350.4
126100 -1344
126200 -1368.8
126300 -1448.8
126400 -1460.8
126500 -1407.2
126600 -1372
126700 -1328
126800 -1267.2
126900 -1320
127000 -1387.2
127100 -1466.4
127200 -1484
127300 -1466.4
127400 -1468.8
127500 -1404
127600 -1406.4
127700 -1480
127800 -1551.2
127900 -1536.8
128000 -1511.2
128100 -1507.2
128200 -1482.4
128300 -1428
128400 -1504.8
128500 -1394.4
128600 -1347.2
128700 -1420.8
128800 -1366.4
128900 -1386.4
129000 -1333.6
129100 -1364.8
129200 -1212.8
129300 -1243.2
129400 -1324
129500 -1336.8
129600 -1343.2
129700 -1184
129800 -1190.4
129900 -1161.6
130000 -1333.6
130100 -1279.2
130200 -1305.6
130300 -1340.8
130400 -1444
130500 -1506.4
130600 -1469.6
130700 -1380.8
130800 -1284
130900 -1205.6
131000 -1156.8
131100 -1098.4
131200 -1191.2
131300 -1273.6
131400 -1331.2
131500 -1314.4
131600 -1303.2
131700 -1156
131800 -1170.4
131900 -1280.8
132000 -1304.8
132100 -1309.6
132200 -1219.2
132300 -1287.2
132400 -1379.2
132500 -1328
132600 -1408.8
132700 -1444.8
132800 -1388
132900 -1420.8
133000 -1381.6
133100 -1264.8
133200 -1227.2
133300 -1248.8
133400 -1269.6
133500 -1300
133600 -1371.2
133700 -1188.8
133800 -1213.6
133900 -1224.8
134000 -1169.6
134100 -1125.6
134200 -1189.6
134300 -1156
134400 -1186.4
134500 -1246.4
134600 -1316.8
134700 -1207.2
134800 -1164
134900 -1047.2
135000 -1174.4
135100 -1144.8
135200 -1182.4
135300 -1096.8
135400 -1021.6
135500 -955.2
135600 -913.6
135700 -986.4
135800 -1064
135900 -1076.8
136000 -1174.4
136100 -1124.8
136200 -1213.6
136300 -1130.4
136400 -1055.2
136500 -1098.4
136600 -1168.8
136700 -1268
136800 -1257.6
136900 -1240
137000 -1235.2
137100 -1118.4
137200 -1133.6
137300 -1041.6
137400 -1104.8
137500 -1067.2
137600 -1108.8
137700 -1148.8
137800 -1155.2
137900 -1291.2
138000 -1218.4
138100 -1157.6
138200 -1087.2
138300 -1292
138400 -1274.4
138500 -1280
138600 -1176.8
138700 -1174.4
138800 -1140
138900 -1191.2
139000 -1189.6
139100 -1210.4
139200 -1172.8
139300 -1115.2
139400 -1148
139500 -1117.6
139600 -1183.2
139700 -1139.2
139800 -1175.2
139900 -1170.4
140000 -1235.2
140100 -1396
140200 -1485.6
140300 -1456.8
140400 -1436.8
140500 -1399.2
140600 -1611.2
140700 -1620.8
140800 -1648
140900 -1586.4
141000 -1575.2
141100 -1684
141200 -1599.2
141300 -1571.2
141400 -1636.8
141500 -1633.6
141600 -1444
141700 -1354.4
141800 -1285.6
141900 -1387.2
142000 -1316
142100 -1338.4
142200 -1263.2
142300 -1208
142400 -1225.6
142500 -1277.6
142600 -1283.2
142700 -1258.4
142800 -1305.6
142900 -1373.6
143000 -1288.8
143100 -1322.4
143200 -1432.8
143300 -1468.8
143400 -1464
143500 -1448.8
143600 -1417.6
143700 -1394.4
143800 -1404
143900 -1426.4
144000 -1457.6
144100 -1562.4
144200 -1567.2
144300 -1500.8
144400 -1420.8
144500 -1368
144600 -1380
144700 -1451.2
144800 -1460
144900 -1572.8
145000 -1598.4
145100 -1628.8
145200 -1664
145300 -1716.8
145400 -1685.6
145500 -1757.6
145600 -1904
145700 -1744.8
145800 -1836
145900 -1782.4
146000 -1791.2
146100 -1793.6
146200 -1792.8
146300 -1806.4
146400 -1703.2
146500 -1603.2
146600 -1596
146700 -1571.2
146800 -1588.8
146900 -1612.8
147000 -1680.8
147100 -1590.4
147200 -1621.6
147300 -1631.2
147400 -1564
147500 -1698.4
147600 -1716
147700 -1755.2
147800 -1631.2
147900 -1614.4
148000 -1454.4
148100 -1416
148200 -1388.8
148300 -1392
148400 -1386.4
148500 -1379.2
148600 -1286.4
148700 -1400.8
148800 -1395.2
148900 -1364.8
149000 -1372.8
149100 -1279.2
149200 -1302.4
149300 -1283.2
149400 -1209.6
149500 -1290.4
149600 -1242.4
149700 -1288.8
149800 -1296
149900 -1275.2
150000 -1269.6
150100 -1203.2
150200 -1231.2
150300 -1312
150400 -1343.2
150500 -1330.4
150600 -1280.8
150700 -1197.6
150800 -1130.4
150900 -1136
151000 -1129.6
151100 -1165.6
151200 -1293.6
151300 -1332
151400 -1361.6
151500 -1491.2
151600 -1433.6
151700 -1484
151800 -1526.4
151900 -1472
152000 -1476.8
152100 -1576.8
152200 -1597.6
152300 -1513.6
152400 -1575.2
152500 -1487.2
152600 -1442.4
152700 -1375.2
152800 -1438.4
152900 -1496.8
153000 -1501.6
153100 -1413.6
153200 -1388
153300 -1372
153400 -1363.2
153500 -1324.8
153600 -1314.4
153700 -1396
153800 -1434.4
153900 -1456
154000 -1447.2
154100 -1447.2
154200 -1538.4
154300 -1504
154400 -1534.4
154500 -1636
154600 -1634.4
154700 -1694.4
154800 -1677.6
154900 -1694.4
155000 -1761.6
155100 -1717.6
155200 -1712.8
155300 -1641.6
155400 -1607.2
155500 -1586.4
155600 -1535.2
155700 -1527.2
155800 -1540.8
155900 -1661.6
156000 -1693.6
156100 -1764.8
156200 -1796.8
156300 -1741.6
156400 -1600.8
156500 -1572.8
156600 -1608.8
156700 -1713.6
156800 -1756
156900 -1808
157000 -1861.6
157100 -1832
157200 -1844
157300 -1756.8
157400 -1636.8
157500 -1492
157600 -1557.6
157700 -1666.4
157800 -1565.6
157900 -1662.4
158000 -1622.4
158100 -1584
158200 -1605.6
158300 -1579.2
158400 -1549.6
158500 -1467.2
158600 -1500.8
158700 -1506.4
158800 -1643.2
158900 -1683.2
159000 -1684.8
159100 -1675.2
159200 -1560
159300 -1624
159400 -1504
159500 -1573.6
159600 -1730.4
159700 -1730.4
159800 -1632.8
159900 -1620.8
160000 -1551.2
160100 -1468.8
160200 -1531.2
160300 -1450.4
160400 -1465.6
160500 -1463.2
160600 -1303.2
160700 -1333.6
160800 -1310.4
160900 -1272.8
161000 -1151.2
161100 -1203.2
161200 -1288
161300 -1258.4
161400 -1340
161500 -1320.8
161600 -1324.8
161700 -1288
161800 -1258.4
161900 -1447.2
162000 -1444.8
162100 -1491.2
162200 -1624.8
162300 -1703.2
162400 -1686.4
162500 -1696
162600 -1687.2
162700 -1744.8
162800 -1670.4
162900 -1602.4
163000 -1587.2
